rooms,area,bathrooms,toilets,facades_number,number_floors,build_year,has_terrace,has_garden,has_garage,elevator,is_furnished,leased,running_water,primary_energy_consumption,postal_code,cadastral_income,has_swimming_pool,property_type_house,property_type_other,locality_antwerp,locality_braine-l-alleud,locality_brussels,locality_gent,locality_laken,locality_liege,locality_lier,locality_mons,locality_mouscron,locality_namur,locality_nivelles,locality_oostende,locality_other,locality_pont-a-celles,locality_roeselare,locality_seraing,locality_tournai,locality_tubize,locality_turnhout,locality_wavre,property_subtype_duplex,property_subtype_other,property_subtype_residence,property_subtype_studio,property_subtype_villa,has_equipped_kitchen_Not equipped,has_equipped_kitchen_Partially equipped,has_equipped_kitchen_Super equipped,y_true,y_pred_oof,loss
3.0,247.0,1.0,2.0,3.0,2.0,2024.0,1,1,1,0,0,0.0,1.0,232.0,9120,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,470000.0,513931.7616531237,43931.761653123714
3.0,190.0,1.0,2.0,4.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,232.0,7850,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,460062.0,453411.8874361988,6650.112563801173
1.0,40.0,1.0,1.0,2.0,3.0,2010.0,1,0,1,1,0,0.0,1.0,257.0,4000,690.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,154000.0,139709.0951754105,14290.904824589496
2.0,42.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,1,0.0,1.0,682.0,5542,803.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,68000.0,43380.33788767501,24619.662112324993
3.0,200.0,2.0,3.0,4.0,1.0,1962.0,1,1,1,0,0,0.0,1.0,151.0,8300,803.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1750000.0,1488887.9048249258,261112.09517507418
4.0,282.0,1.0,2.0,3.0,2.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,2350,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,615000.0,554868.7377719713,60131.26222802873
2.0,139.0,2.0,2.0,3.0,3.0,2024.0,1,1,1,1,0,0.0,1.0,30.0,1200,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,950000.0,964895.3810753411,14895.381075341138
3.0,150.0,2.0,2.0,2.0,2.0,2010.0,1,1,0,1,0,0.0,1.0,232.0,9050,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,518000.0,517785.01950146613,214.98049853387056
4.0,192.0,4.0,4.0,2.0,2.0,1850.0,0,0,0,0,0,0.0,1.0,334.0,2060,803.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,525000.0,393367.3323136123,131632.66768638772
2.0,119.0,1.0,1.0,2.0,6.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,5000,1.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,599000.0,510728.2662826937,88271.73371730628
2.0,110.0,1.0,1.0,4.0,3.0,1900.0,1,1,1,0,0,0.0,1.0,645.0,7540,551.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,345000.0,216207.502960707,128792.497039293
2.0,85.0,1.0,1.0,2.0,3.0,1970.0,1,0,0,1,0,0.0,1.0,207.0,1853,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,250000.0,240610.5766614497,9389.423338550288
2.0,90.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,3582,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,332500.0,322547.96873469604,9952.031265303958
5.0,464.0,1.0,2.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,324.0,7860,2081.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,320000.0,471984.0880277486,151984.08802774863
1.0,76.0,1.0,2.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,1300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,365000.0,382650.51010315993,17650.510103159933
2.0,87.0,1.0,1.0,3.0,2.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,4950,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,296250.0,277943.3674957506,18306.6325042494
4.0,200.0,1.0,2.0,4.0,2.0,2010.0,1,1,1,0,0,0.0,1.0,658.0,8790,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,485000.0,365529.61721557076,119470.38278442924
3.0,114.0,1.0,2.0,4.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,243.0,5620,322.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,199000.0,246155.4730443741,47155.473044374114
4.0,345.0,2.0,1.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,345.0,1020,803.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,575000.0,1059620.0933585095,484620.0933585095
2.0,84.0,1.0,1.0,2.0,3.0,2006.0,0,1,0,1,0,0.0,1.0,113.0,8301,904.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,460000.0,434833.9331703851,25166.066829614923
3.0,151.0,1.0,1.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,242.0,3580,761.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,415000.0,374782.985426852,40217.014573147986
1.0,57.0,1.0,1.0,3.0,3.0,2010.0,1,0,1,0,0,0.0,1.0,232.0,4620,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,192000.0,194225.48884948718,2225.488849487185
4.0,174.0,1.0,1.0,2.0,3.0,1986.0,1,1,1,0,0,0.0,1.0,150.0,3001,1189.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,585000.0,509599.60885030276,75400.39114969724
4.0,210.0,1.0,2.0,4.0,3.0,1972.0,1,1,1,0,0,0.0,1.0,317.0,1820,3059.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,795000.0,700350.672422143,94649.32757785695
1.0,60.0,1.0,1.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,253.0,2610,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,275000.0,254567.60694658314,20432.39305341686
2.0,105.0,2.0,1.0,4.0,3.0,2010.0,1,0,1,0,0,0.0,1.0,331.0,1000,803.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,450000.0,370284.38144774357,79715.61855225643
3.0,211.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,406.0,7340,744.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,225000.0,202491.19081763242,22508.80918236758
2.0,96.0,1.0,1.0,3.0,6.0,1970.0,1,0,0,1,0,0.0,1.0,248.0,9300,914.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,245000.0,192155.97509474168,52844.024905258324
2.0,70.0,1.0,1.0,4.0,2.0,2021.0,1,1,1,0,0,1.0,1.0,86.0,4458,780.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,279000.0,248944.53332751757,30055.466672482435
3.0,132.0,2.0,2.0,3.0,10.0,1964.0,1,0,1,1,0,0.0,1.0,135.0,2610,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,284500.0,416203.15321159095,131703.15321159095
1.0,50.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,0.0,232.0,5540,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45200.0,68480.5799906045,23280.5799906045
4.0,210.0,1.0,1.0,4.0,1.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,9100,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,721000.0,560969.1437796333,160030.85622036667
6.0,185.0,1.0,2.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,262.0,9000,803.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,490000.0,546946.8898165266,56946.88981652656
2.0,105.0,2.0,1.0,3.0,3.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,4280,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,367256.0,357233.4481971359,10022.551802864124
3.0,156.0,1.0,2.0,2.0,1.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,7700,803.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,279950.0,314633.02146879956,34683.02146879956
3.0,105.0,1.0,2.0,2.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,113.0,7000,803.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,299000.0,210198.8482319374,88801.15176806261
3.0,120.0,1.0,2.0,4.0,1.0,1979.0,1,1,1,0,0,0.0,1.0,335.0,1701,1551.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,399000.0,415498.53129772266,16498.531297722657
2.0,98.0,1.0,1.0,2.0,3.0,1899.0,1,1,0,0,0,0.0,1.0,375.0,2500,363.0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,210000.0,246661.3263694038,36661.3263694038
4.0,222.0,1.0,2.0,3.0,3.0,1814.0,0,1,0,0,0,0.0,1.0,465.0,6690,714.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,265000.0,449463.24490378523,184463.24490378523
4.0,158.0,1.0,1.0,2.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,579.0,8400,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,175000.0,191609.64829226295,16609.64829226295
6.0,159.0,1.0,1.0,4.0,1.0,2010.0,1,1,1,0,0,0.0,1.0,623.0,4970,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,269000.0,351741.05898734607,82741.05898734607
3.0,160.0,2.0,2.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,18.0,1930,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,582800.0,562982.1139890796,19817.886010920396
3.0,272.0,2.0,1.0,4.0,3.0,1974.0,0,1,1,0,0,0.0,1.0,683.0,2070,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,495000.0,462148.0104134737,32851.989586526295
2.0,94.0,1.0,1.0,2.0,4.0,2023.0,1,0,0,1,0,0.0,1.0,232.0,7500,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,296000.0,276931.50242660294,19068.497573397064
4.0,200.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,318.0,6780,436.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,398000.0,252652.11701679803,145347.88298320197
3.0,389.0,2.0,1.0,3.0,3.0,2010.0,1,1,1,1,0,0.0,1.0,156.0,7500,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,795000.0,863527.2401961554,68527.24019615538
5.0,350.0,1.0,3.0,2.0,3.0,1918.0,1,0,0,0,0,0.0,1.0,276.0,9000,1140.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,569000.0,684514.3765467764,115514.37654677639
1.0,66.0,1.0,1.0,2.0,2.0,2010.0,1,1,0,0,0,0.0,1.0,277.0,2500,803.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,249000.0,228589.2875413876,20410.712458612397
4.0,140.0,2.0,2.0,3.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,591.0,1850,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,330000.0,388751.05002756347,58751.05002756347
2.0,81.0,1.0,1.0,3.0,3.0,2010.0,0,0,1,0,0,0.0,1.0,271.0,4430,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,149000.0,172646.65460859748,23646.654608597484
2.0,95.0,1.0,1.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,421.0,4802,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,295000.0,235345.12315739656,59654.87684260344
3.0,204.0,2.0,2.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,169.0,4000,1140.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,320000.0,364247.00455798814,44247.00455798814
4.0,265.0,2.0,3.0,4.0,2.0,1996.0,1,1,1,0,0,0.0,1.0,196.0,1300,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,775000.0,747952.741354285,27047.25864571496
2.0,101.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,9300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,288600.0,335287.2619557066,46687.26195570658
2.0,92.0,1.0,2.0,3.0,4.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,8620,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,470000.0,406707.58642234205,63292.41357765795
2.0,143.0,1.0,1.0,3.0,2.0,2024.0,1,0,0,0,0,0.0,1.0,232.0,7000,803.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,305000.0,393370.73304249876,88370.73304249876
3.0,90.0,1.0,1.0,2.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,122.0,7130,547.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,194500.0,157350.6894430235,37149.3105569765
4.0,200.0,3.0,3.0,2.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,521.0,4020,803.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,255000.0,317677.84647241817,62677.84647241817
2.0,145.0,1.0,2.0,3.0,3.0,2015.0,1,0,1,1,0,0.0,1.0,68.0,7500,1673.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,360000.0,450846.6851269611,90846.68512696109
2.0,106.0,1.0,1.0,2.0,3.0,1930.0,1,1,0,0,0,0.0,1.0,476.0,7700,299.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,99000.0,125009.29761339996,26009.297613399962
4.0,237.0,1.0,2.0,3.0,3.0,2010.0,1,0,1,0,0,0.0,1.0,468.0,2223,649.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,249000.0,351235.3751715782,102235.3751715782
2.0,80.0,1.0,1.0,3.0,6.0,2009.0,1,1,1,1,0,0.0,1.0,115.0,2660,808.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,259000.0,285972.5345177662,26972.53451776621
4.0,136.0,1.0,3.0,2.0,1.0,1982.0,1,1,1,0,0,0.0,1.0,239.0,1700,974.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,379000.0,499162.49245111516,120162.49245111516
3.0,150.0,1.0,1.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,258.0,7700,803.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,149000.0,210797.65899005305,61797.65899005305
3.0,190.0,1.0,2.0,4.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,232.0,5070,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,391500.0,425516.4103157339,34016.41031573393
2.0,90.0,1.0,1.0,2.0,2.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,4950,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,302750.0,295645.8823330848,7104.1176669151755
1.0,73.0,1.0,1.0,2.0,5.0,2024.0,1,0,1,1,0,0.0,1.0,63.0,1480,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,239505.0,236377.53440749238,3127.465592507622
4.0,171.0,1.0,2.0,2.0,4.0,2010.0,1,1,0,0,0,0.0,1.0,184.0,6536,566.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,279000.0,236899.21856262832,42100.78143737168
4.0,384.0,3.0,1.0,4.0,3.0,2000.0,1,1,1,0,1,0.0,1.0,239.0,6661,1397.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1275000.0,704105.0079531281,570894.9920468719
3.0,114.0,1.0,1.0,2.0,2.0,2010.0,1,0,0,0,0,0.0,1.0,333.0,5590,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225000.0,190147.4333231259,34852.56667687409
2.0,157.0,2.0,2.0,3.0,3.0,1994.0,1,0,1,1,0,0.0,1.0,135.0,3500,1933.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,675000.0,489045.6167476214,185954.3832523786
2.0,90.0,1.0,1.0,4.0,3.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,6724,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,295000.0,292150.9338594881,2849.066140511888
2.0,83.0,1.0,1.0,3.0,4.0,2010.0,1,1,0,1,0,0.0,1.0,232.0,7500,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,218500.0,244862.86425042344,26362.864250423445
2.0,179.0,1.0,2.0,2.0,3.0,2024.0,0,1,0,0,0,0.0,1.0,232.0,3583,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,450000.0,353054.78241309465,96945.21758690535
3.0,120.0,2.0,2.0,3.0,3.0,1900.0,0,1,1,0,0,0.0,1.0,283.0,4920,359.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,259000.0,256542.70075416716,2457.299245832837
3.0,187.0,1.0,1.0,3.0,3.0,2024.0,0,1,0,0,0,0.0,1.0,232.0,3580,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,345000.0,350646.2975730033,5646.297573003278
4.0,211.0,1.0,1.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,168.0,4651,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,439000.0,476642.3892845379,37642.38928453787
3.0,240.0,2.0,3.0,2.0,10.0,2010.0,1,0,0,1,0,1.0,1.0,134.0,4000,803.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,945000.0,655697.4390817609,289302.56091823906
3.0,163.0,2.0,2.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,232.0,9050,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,566000.0,535593.1132145782,30406.886785421753
2.0,96.0,1.0,1.0,4.0,3.0,2024.0,1,1,0,1,0,0.0,1.0,232.0,2050,803.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,325000.0,335309.0722227674,10309.072222767398
3.0,660.0,2.0,3.0,4.0,3.0,1874.0,1,1,0,0,0,0.0,1.0,283.0,9820,537.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,590000.0,852214.7746536172,262214.7746536172
4.0,649.0,2.0,5.0,4.0,2.0,1800.0,1,1,1,0,1,0.0,1.0,288.0,4987,2253.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,879000.0,1186739.529176016,307739.5291760161
3.0,138.0,2.0,1.0,2.0,3.0,2010.0,1,0,1,0,0,0.0,1.0,67.0,6460,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,356100.0,365423.95697645424,9323.95697645424
2.0,67.0,1.0,1.0,2.0,3.0,2010.0,0,0,1,0,0,0.0,1.0,110.0,7900,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190000.0,153500.45673638908,36499.54326361092
4.0,311.0,3.0,2.0,3.0,3.0,1960.0,1,1,0,0,0,0.0,1.0,243.0,3550,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,329000.0,467561.19574804424,138561.19574804424
2.0,109.0,1.0,2.0,3.0,2.0,1800.0,0,1,0,0,0,0.0,1.0,232.0,1000,803.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,299000.0,599104.2067975779,300104.2067975779
1.0,65.0,1.0,1.0,3.0,4.0,2010.0,1,0,0,1,0,0.0,1.0,232.0,7500,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,185000.0,183822.40405857138,1177.595941428619
3.0,111.0,1.0,1.0,4.0,4.0,2022.0,1,1,1,1,0,0.0,1.0,232.0,2500,803.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,299900.0,332810.6321869717,32910.63218697172
3.0,110.0,1.0,1.0,2.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,496.0,6030,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,95000.0,129229.32667595176,34229.32667595176
1.0,51.0,1.0,1.0,4.0,7.0,2024.0,0,0,0,1,0,0.0,1.0,50.0,4000,803.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,193000.0,180872.69370549216,12127.306294507842
2.0,112.0,2.0,3.0,2.0,2.0,2010.0,0,0,0,0,0,0.0,1.0,487.0,7500,557.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,155000.0,104222.00893874439,50777.99106125561
2.0,140.0,1.0,2.0,2.0,2.0,2019.0,1,1,1,0,0,0.0,1.0,104.0,3550,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,375000.0,385976.38237862114,10976.382378621143
3.0,117.0,1.0,2.0,3.0,1.0,1899.0,1,1,1,0,0,0.0,1.0,240.0,4400,387.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,184000.0,219649.6167303486,35649.616730348615
1.0,59.0,1.0,1.0,3.0,4.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,2300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,192000.0,202047.82813477717,10047.82813477717
2.0,134.0,1.0,1.0,3.0,3.0,2010.0,1,0,1,1,0,0.0,1.0,141.0,9300,1306.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,315000.0,359676.8010228666,44676.801022866624
1.0,45.0,1.0,1.0,3.0,3.0,2010.0,0,0,1,1,0,1.0,1.0,254.0,7850,847.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145000.0,114875.96008064663,30124.039919353367
